,cycleId,latitude_decimal,longitude_decimal,CO
4616,fff24a4c53f25ecb,19.39888613055556,-99.02464733055557,-0.04
4632,fff24a4c53f25ecb,19.39888545277778,-99.02464631388888,-0.04
4648,fff24a4c53f25ecb,19.398885622222224,-99.024645975,-0.04
4656,fff62acec5432902,19.398887655555555,-99.0246475,-0.04
4746,fff62acec5432902,19.39888663888889,-99.0246452972222,-0.04
4881,fff62acec5432902,19.39888613055556,-99.02464580555556,-0.04
4926,fff357696cd31f81,19.398866813888887,-99.02464783888892,-0.04
4988,fff357696cd31f81,19.398866644444443,-99.02464970277778,-0.04
5081,fff357696cd31f81,19.398866136111117,-99.02465071944444,-0.04
5112,fff39d5c2cdc9862,19.398856816666665,-99.024661225,-0.04
5122,fff39d5c2cdc9862,19.398856816666665,-99.0246615638889,-0.04
5142,fff39d5c2cdc9862,19.398855122222223,-99.02466308888889,-0.04
5152,fff39d5c2cdc9862,19.39885495277778,-99.02466359722222,-0.04
5172,fff39d5c2cdc9862,19.398851563888886,-99.02466647777776,-0.04
5182,fff75ecac4b88ba1,19.398849191666667,-99.02467291666666,-0.04
5294,fff75ecac4b88ba1,19.398853766666665,-99.02466952777776,-0.04
5350,fff75ecac4b88ba1,19.39885393611111,-99.02466952777776,-0.04
5462,fff75ecac4b88ba1,19.39885478333333,-99.02466986666668,-0.04
5518,fff66ba55a6817e2,19.398870541666668,-99.02464428055556,-0.04
5530,fff66ba55a6817e2,19.398870541666668,-99.02464461944444,-0.04
5554,fff66ba55a6817e2,19.39887138888889,-99.02464699166669,-0.04
5566,fff66ba55a6817e2,19.398871558333333,-99.02464733055557,-0.04
5590,fff66ba55a6817e2,19.398871558333333,-99.02464851666667,-0.04
5602,fff66ba55a6817e2,19.398871558333333,-99.02464868611108,-0.04
5626,fff23e605e909959,19.39887528611111,-99.02464207777778,-0.04
5630,fff23e605e909959,19.398875455555554,-99.02464207777778,-0.04
5638,fff23e605e909959,19.39887765833333,-99.02464123055556,-0.04
5642,fff23e605e909959,19.398877997222225,-99.02464123055556,-0.04
5650,fff23e605e909959,19.398879691666668,-99.02464089166668,-0.04
5658,ffffdd2b383b1666,19.39887935277778,-99.02464563611112,-0.04
5663,ffffdd2b383b1666,19.39887935277778,-99.02464614444445,-0.04
5673,ffffdd2b383b1666,19.398878844444443,-99.02464919444446,-0.04
5683,ffffdd2b383b1666,19.39887765833333,-99.02465088888889,-0.04
5693,fff269cd91f464fa,19.398878505555555,-99.02465326111113,-0.04
5779,fff269cd91f464fa,19.398878505555555,-99.02465343055556,-0.04
5951,fff269cd91f464fa,19.398879013888887,-99.0246539388889,-0.04
6209,fff269cd91f464fa,19.398880030555556,-99.02465444722222,-0.04
6295,fff269cd91f464fa,19.3988802,-99.02465444722222,-0.04
6467,fff948a2964eb398,19.3988802,-99.02464851666667,-0.04
6477,fff2ebb63378d148,19.398877997222225,-99.02464631388888,-0.04
6496,fff2ebb63378d148,19.398878166666663,-99.02464580555556,-0.04
6515,fff2ebb63378d148,19.398877997222225,-99.02464563611112,-0.04
6572,fff5008e3703492c,19.398868169444444,-99.02464546666668,-0.04
6580,fff5008e3703492c,19.398870541666668,-99.02464614444445,-0.04
6584,fff5008e3703492c,19.398870711111112,-99.024645975,-0.04
6592,fff5008e3703492c,19.398872575,-99.02464292499998,-0.04
6596,fffde02500daf800,19.398872575,-99.02464241666668,-0.04
6604,fffde02500daf800,19.39888257222222,-99.02463835000002,-0.04
6608,fffde02500daf800,19.39888291111111,-99.02463835000002,-0.04
6616,fffde02500daf800,19.39888697777778,-99.02463699444446,-0.04
6620,fff1f9810ac9b7ed,19.398887147222226,-99.024636825,-0.04
6628,fff1f9810ac9b7ed,19.39888663888889,-99.02463479166668,-0.04
6636,fff1f9810ac9b7ed,19.39888375833333,-99.02463699444446,-0.04
6640,fff184ed9b490e00,19.39888341944444,-99.02463750277778,-0.04
6648,fff184ed9b490e00,19.398874777777777,-99.0246425861111,-0.04
6652,fff184ed9b490e00,19.398874777777777,-99.02464275555556,-0.04
6660,fff184ed9b490e00,19.39887528611111,-99.02464360277776,-0.04
6664,fff3728d9db7faea,19.398875625,-99.02464377222222,-0.04
6672,fff3728d9db7faea,19.398880030555556,-99.02464445,-0.04
6676,fff3728d9db7faea,19.3988802,-99.02464428055556,-0.04
6684,fff3728d9db7faea,19.39888223333333,-99.0246452972222,-0.04
6688,fffd70489a8d4608,19.39888257222222,-99.02464546666668,-0.04
6696,fffd70489a8d4608,19.39888392777778,-99.02464766944443,-0.04
6708,fffd70489a8d4608,19.398885113888888,-99.0246466527778,-0.04
6712,fffd1b3f72d0f1ee,19.39888528333333,-99.02464648333331,-0.04
6720,fffd1b3f72d0f1ee,19.39888697777778,-99.02464360277776,-0.04
6732,fffd1b3f72d0f1ee,19.398885622222224,-99.02464241666668,-0.04
6736,fff9d2f3ade7fb63,19.398885622222224,-99.02464224722222,-0.04
6744,fff9d2f3ade7fb63,19.398882741666664,-99.02463885833332,-0.04
6748,fff9d2f3ade7fb63,19.398882741666664,-99.02463851944444,-0.04
6756,fff9d2f3ade7fb63,19.39888291111111,-99.02463716388888,-0.04
6760,fff550ff69a06cf7,19.398883080555557,-99.024636825,-0.04
6768,fff550ff69a06cf7,19.39888697777778,-99.02463394444445,-0.04
6772,fff550ff69a06cf7,19.398886808333334,-99.02463394444445,-0.04
6780,fff550ff69a06cf7,19.398886808333334,-99.02463462222222,-0.04
6784,ffffd584bcfe216d,19.398886808333334,-99.02463462222222,-0.04
6792,ffffd584bcfe216d,19.398883080555557,-99.0246353,-0.04
6796,ffffd584bcfe216d,19.39888291111111,-99.0246353,-0.04
6804,fffad8a0988920bb,19.398878675,-99.02463546944443,-0.04
6822,fff4a689ee6a1f73,19.398869525,-99.02464428055556,-0.04
6826,fff4a689ee6a1f73,19.398869355555554,-99.02464445,-0.04
6834,fff4a689ee6a1f73,19.398869355555554,-99.02464394166664,-0.04
6842,fff4a689ee6a1f73,19.39886833888889,-99.0246425861111,-0.04
6846,fff4a689ee6a1f73,19.398868508333333,-99.02464224722222,-0.04
6854,fff8afea7f54cdef,19.398865458333333,-99.02463818055556,-0.04
6857,fff8afea7f54cdef,19.39886562777778,-99.02463818055556,-0.04
6863,fff8afea7f54cdef,19.398866644444443,-99.02463699444446,-0.04
6872,fff8afea7f54cdef,19.398866475,-99.024636825,-0.04
6875,fff16cf496705fee,19.398866475,-99.02463665555554,-0.04
6877,fff8baf6582392fd,19.39887003333333,-99.02463953611112,-0.04
6889,fff8baf6582392fd,19.39887223611111,-99.02464072222224,-0.04
6895,fff8baf6582392fd,19.398872575,-99.02464072222224,-0.04
6907,fff8baf6582392fd,19.398875625,-99.02464072222224,-0.04
6913,fffc73bb89045ffa,19.39888053888889,-99.02464055277778,-0.04
6919,fffc73bb89045ffa,19.398881725,-99.02464343333334,-0.04
6922,fffc73bb89045ffa,19.398881725,-99.02464360277776,-0.04
6928,fffc73bb89045ffa,19.398881216666663,-99.02464445,-0.04
6931,fff1973f91798476,19.398881047222226,-99.02464445,-0.03
6932,fff1973f91798476,19.398881047222226,-99.02464445,-0.04
6941,fff1973f91798476,19.398876472222224,-99.02464309444446,-0.03
6942,fff1973f91798476,19.398876472222224,-99.02464309444446,-0.04
6946,fff1973f91798476,19.398876641666668,-99.02464326388888,-0.03
6947,fff1973f91798476,19.398876641666668,-99.02464326388888,-0.04
6956,fff1973f91798476,19.39887613333333,-99.02464394166664,-0.03
6957,fff1973f91798476,19.39887613333333,-99.02464394166664,-0.04
6961,fffd83db260dfec8,19.398875794444443,-99.02464394166664,-0.04
6969,fffd83db260dfec8,19.398875794444443,-99.02464275555556,-0.04
6973,fffd83db260dfec8,19.39887613333333,-99.02464275555556,-0.04
6981,fff9d1ed9cf92766,19.398878844444443,-99.02464190833334,-0.04
6989,fff9d1ed9cf92766,19.39888850277778,-99.02463818055556,-0.04
6997,fff6f9fae9b1270b,19.398890875,-99.02463750277778,-0.04
6999,fff650ae01efd519,19.398893416666667,-99.02463868888888,-0.04
7003,fff650ae01efd519,19.398893416666667,-99.02463885833332,-0.04
7011,fff650ae01efd519,19.39889460277778,-99.02464072222224,-0.04
7015,fff650ae01efd519,19.398894263888888,-99.02464089166668,-0.04
7023,fff650ae01efd519,19.398895111111116,-99.02464207777778,-0.04
7031,fff5f1ef0fd773b9,19.398892569444445,-99.02464021388889,-0.04
7035,fff5f1ef0fd773b9,19.398892569444445,-99.02464038333332,-0.04
7043,fff5f1ef0fd773b9,19.39889138333333,-99.02463868888888,-0.04
7051,fff5f1ef0fd773b9,19.398890875,-99.02463818055556,-0.04
7055,fff5f1ef0fd773b9,19.398891044444444,-99.02463818055556,-0.04
7063,fff48e2ee140f7bb,19.398890366666667,-99.02463411388888,-0.04
7091,fff48e2ee140f7bb,19.39889002777778,-99.02463394444445,-0.04
7147,fff48e2ee140f7bb,19.39888697777778,-99.02463292777776,-0.04
7175,fff48e2ee140f7bb,19.3988863,-99.02463275833333,-0.04
7231,fff48e2ee140f7bb,19.398885113888888,-99.02463292777776,-0.04
7315,fff44ddb6c9c64eb,19.39888223333333,-99.02464106111113,-0.04
7327,fff44ddb6c9c64eb,19.398881894444443,-99.02464055277778,-0.04
7331,fff44ddb6c9c64eb,19.398881725,-99.02464072222224,-0.04
7339,fff44ddb6c9c64eb,19.398881047222226,-99.02464072222224,-0.04
7343,fff44ddb6c9c64eb,19.398880877777778,-99.02464072222224,-0.04
7351,fff7a126071afb15,19.39887765833333,-99.02463953611112,-0.04
7355,fff7a126071afb15,19.39887748888889,-99.02463936666668,-0.04
7363,fff7a126071afb15,19.39887630277778,-99.0246391972222,-0.04
7367,fff7a126071afb15,19.39887630277778,-99.02463936666668,-0.04
7375,fff7a126071afb15,19.398875963888887,-99.02463953611112,-0.04
7379,fff7a126071afb15,19.398875963888887,-99.02463970555556,-0.04
7387,fff6d214b83efdfe,19.398875794444443,-99.0246414,-0.04
7394,fff6d214b83efdfe,19.398875963888887,-99.02464156944444,-0.04
7408,fff6d214b83efdfe,19.39887698055556,-99.02464106111113,-0.04
7415,fff6d214b83efdfe,19.39887731944444,-99.02464123055556,-0.04
7429,fff6d214b83efdfe,19.39887986111111,-99.02464190833334,-0.04
7436,fff941e7b7010ed1,19.398894263888888,-99.02465122777777,-0.04
7450,fff941e7b7010ed1,19.398889519444445,-99.02465376944444,-0.04
7464,fff50f1fce1cd50f,19.39887698055556,-99.02465343055556,-0.04
7472,fff50f1fce1cd50f,19.398877997222225,-99.02464326388888,-0.04
7476,fff50f1fce1cd50f,19.398877997222225,-99.02464309444446,-0.04
7484,fff50f1fce1cd50f,19.39887986111111,-99.02464207777778,-0.04
7488,fff5454dea5f248d,19.398880030555556,-99.02464190833334,-0.04
7490,fff3fab82e513dea,19.398881725,-99.0246414,-0.04
7494,fff3fab82e513dea,19.398881725,-99.02464156944444,-0.04
7502,fff3fab82e513dea,19.39888223333333,-99.0246417388889,-0.04
7506,fff3fab82e513dea,19.39888223333333,-99.02464156944444,-0.04
7514,fff3fab82e513dea,19.39888291111111,-99.02464106111113,-0.04
7522,fff8f7749af4367b,19.39888291111111,-99.02464241666668,-0.04
7534,fff8f7749af4367b,19.39888257222222,-99.02464343333334,-0.04
7546,fff8f7749af4367b,19.398882741666664,-99.02464275555556,-0.04
7554,fff3867e523c9f2e,19.39888325,-99.02464055277778,-0.03
7555,fff3867e523c9f2e,19.39888325,-99.02464055277778,-0.04
7559,fff3867e523c9f2e,19.39888341944444,-99.02464038333332,-0.03
7560,fff3867e523c9f2e,19.39888341944444,-99.02464038333332,-0.04
7564,fff3867e523c9f2e,19.39888375833333,-99.02464038333332,-0.03
7565,fff3867e523c9f2e,19.39888375833333,-99.02464038333332,-0.04
7579,fff3867e523c9f2e,19.39888426666667,-99.02464055277778,-0.03
7580,fff3867e523c9f2e,19.39888426666667,-99.02464055277778,-0.04
7589,fff92cc850e15d06,19.39888291111111,-99.024639875,-0.04
7593,fff92cc850e15d06,19.398883080555557,-99.02463970555556,-0.04
7597,fff92cc850e15d06,19.39888291111111,-99.02463953611112,-0.04
7609,fff92cc850e15d06,19.398882402777776,-99.0246391972222,-0.04
7613,fff92cc850e15d06,19.39888223333333,-99.02463936666668,-0.04
7621,fffe657e494deb46,19.398881725,-99.02463750277778,-0.04
7645,fffe657e494deb46,19.398881725,-99.02463716388888,-0.04
7693,fffe657e494deb46,19.398881047222226,-99.024636825,-0.04
7717,fffe657e494deb46,19.398880877777778,-99.02463716388888,-0.04
7765,fffe657e494deb46,19.39888053888889,-99.02463868888888,-0.04
7789,fffe657e494deb46,19.39888053888889,-99.02463885833332,-0.04
7837,fff3cccbc6b1fb01,19.398880877777778,-99.02464190833334,-0.04
7841,fff3cccbc6b1fb01,19.398881047222226,-99.02464190833334,-0.04
7849,fff3cccbc6b1fb01,19.398881555555555,-99.02464190833334,-0.04
7853,fff3cccbc6b1fb01,19.398881725,-99.02464156944444,-0.04
7861,fff3cccbc6b1fb01,19.398881894444443,-99.02464089166668,-0.04
7869,fffa14307dc3c2af,19.398884097222226,-99.02464038333332,-0.04
7877,fffa14307dc3c2af,19.39888426666667,-99.02464055277778,-0.04
7893,fffa14307dc3c2af,19.398885113888888,-99.02463902777778,-0.04
7909,fffa14307dc3c2af,19.398885961111112,-99.02463851944444,-0.04
7917,fffa14307dc3c2af,19.39888613055556,-99.02463835000002,-0.04
7933,fff6310badf5f7ef,19.398885622222224,-99.02464190833334,-0.04
7945,fff6310badf5f7ef,19.39888358888889,-99.02464207777778,-0.04
7949,fff6310badf5f7ef,19.39888325,-99.02464224722222,-0.04
7957,fff6310badf5f7ef,19.398881555555555,-99.0246425861111,-0.04
7965,fffe6dffbdb84329,19.39887698055556,-99.02464038333332,-0.04
8007,fffe6dffbdb84329,19.39887698055556,-99.02464038333332,-0.03
8012,fffe6dffbdb84329,19.39887715,-99.02464021388889,-0.04
8054,fffe6dffbdb84329,19.39887715,-99.02464021388889,-0.03
8106,fffe6dffbdb84329,19.39887613333333,-99.0246380111111,-0.04
8148,fffe6dffbdb84329,19.39887613333333,-99.0246380111111,-0.03
8153,fffe6dffbdb84329,19.398875963888887,-99.02463784166665,-0.04
8195,fffe6dffbdb84329,19.398875963888887,-99.02463784166665,-0.03
8247,fffe6dffbdb84329,19.39887494722222,-99.02463767222224,-0.04
8289,fffe6dffbdb84329,19.39887494722222,-99.02463767222224,-0.03
8294,fffe6dffbdb84329,19.398875116666662,-99.02463767222224,-0.04
8336,fffe6dffbdb84329,19.398875116666662,-99.02463767222224,-0.03
8388,fff69c9d153ea5a2,19.39887833611111,-99.0246466527778,-0.04
8396,fff69c9d153ea5a2,19.398878166666663,-99.02464766944443,-0.04
8400,fff69c9d153ea5a2,19.398878166666663,-99.0246475,-0.04
8408,fff6bc20096b1baa,19.39887715,-99.02464682222222,-0.04
8416,fff6bc20096b1baa,19.398872913888887,-99.02464851666667,-0.04
8424,fff6bc20096b1baa,19.398872066666662,-99.02464834722224,-0.04
8428,fffa25f8a44a422b,19.398872066666662,-99.02464851666667,-0.04
8484,fffa25f8a44a422b,19.398872066666662,-99.02464868611108,-0.04
8540,fffa25f8a44a422b,19.398872913888887,-99.0246493638889,-0.04
8568,fff0491d98d3c7c8,19.39888545277778,-99.02464851666667,-0.04
8576,fff0491d98d3c7c8,19.39888460555556,-99.024652075,-0.04
8580,fff0491d98d3c7c8,19.398884436111118,-99.02465224444444,-0.04
8588,fffc94edae23a4f0,19.39888375833333,-99.02465258333332,-0.04
8728,fffc94edae23a4f0,19.398881555555555,-99.02464868611108,-0.04
8798,fffc94edae23a4f0,19.39888138611111,-99.02464868611108,-0.04
8938,fffc94edae23a4f0,19.39888138611111,-99.02464800833334,-0.04
9008,fff5e72e2e34f35e,19.39889138333333,-99.02465055,-0.04
9012,fff5e72e2e34f35e,19.39889138333333,-99.02465038055556,-0.04
9020,fff5e72e2e34f35e,19.398891722222224,-99.02464885555554,-0.04
9024,fff5e72e2e34f35e,19.39889189166667,-99.02464885555554,-0.04
9032,fff5e72e2e34f35e,19.3988924,-99.02464648333331,-0.04
9036,fff5e72e2e34f35e,19.398892569444445,-99.02464648333331,-0.04
9044,fff46986c067d3ac,19.39889663611111,-99.0246475,-0.04
9058,fff46986c067d3ac,19.3988985,-99.0246493638889,-0.04
9072,fff46986c067d3ac,19.39889917777778,-99.0246493638889,-0.04
9079,fffd8e335f9ab9d1,19.39890273611111,-99.02464512777776,-0.04
9167,fffd8e335f9ab9d1,19.398903244444444,-99.02464445,-0.04
9343,fffd8e335f9ab9d1,19.39890273611111,-99.02464292499998,-0.04
9431,fff0dde2c577b110,19.398890705555555,-99.02464834722224,-0.04
9494,fff0dde2c577b110,19.398890705555555,-99.02464834722224,-0.03
9559,fff0dde2c577b110,19.398894094444444,-99.02464885555554,-0.04
9622,fff0dde2c577b110,19.398894094444444,-99.02464885555554,-0.03
9751,fff0dde2c577b110,19.398894263888888,-99.0246493638889,-0.04
9814,fff0dde2c577b110,19.398894263888888,-99.0246493638889,-0.03
9815,fff3a77d778f00f7,19.398885113888888,-99.02463818055556,-0.04
9823,fff3a77d778f00f7,19.39888528333333,-99.02464038333332,-0.04
9827,fff3a77d778f00f7,19.398885113888888,-99.02464123055556,-0.04
9831,fff3a77d778f00f7,19.398885113888888,-99.0246414,-0.04
9839,fff3a77d778f00f7,19.398884775000003,-99.02464207777778,-0.04
9843,ffffda233a586abf,19.398884775000003,-99.02464207777778,-0.04
10175,ffffda233a586abf,19.39888392777778,-99.02464055277778,-0.04
10341,ffffda233a586abf,19.398882741666664,-99.02463970555556,-0.04
10507,ffffda233a586abf,19.39888257222222,-99.02463953611112,-0.04
10839,fff0b07940f4d22a,19.39888697777778,-99.024649025,-0.04
10843,fff0b07940f4d22a,19.398886808333334,-99.02464919444446,-0.04
10847,fff0b07940f4d22a,19.398887486111114,-99.02465004166665,-0.04
10859,fff0b07940f4d22a,19.39888731666667,-99.02464919444446,-0.04
10863,fff0b07940f4d22a,19.398887486111114,-99.024649025,-0.04
10871,fff527a49cfb68a0,19.39888697777778,-99.02464394166664,-0.04
11066,fff527a49cfb68a0,19.39888697777778,-99.02464394166664,-0.03
11251,fff527a49cfb68a0,19.398886808333334,-99.02464394166664,-0.04
11446,fff527a49cfb68a0,19.398886808333334,-99.02464394166664,-0.03
12011,fff527a49cfb68a0,19.398886469444445,-99.02464360277776,-0.04
12206,fff527a49cfb68a0,19.398886469444445,-99.02464360277776,-0.03
12391,fff527a49cfb68a0,19.3988863,-99.02464377222222,-0.04
12586,fff527a49cfb68a0,19.3988863,-99.02464377222222,-0.03
13151,fff527a49cfb68a0,19.398885791666668,-99.0246452972222,-0.04
13346,fff527a49cfb68a0,19.398885791666668,-99.0246452972222,-0.03
13911,fff488b824575151,19.398891213888888,-99.02465326111113,-0.03
13912,fff488b824575151,19.398891213888888,-99.02465326111113,-0.04
13987,fff488b824575151,19.39889443333333,-99.02464631388888,-0.03
13988,fff488b824575151,19.39889443333333,-99.02464631388888,-0.04
14025,fff488b824575151,19.39889443333333,-99.02464614444445,-0.03
14026,fff488b824575151,19.39889443333333,-99.02464614444445,-0.04
14101,fff488b824575151,19.39889561944444,-99.02464648333331,-0.03
14102,fff488b824575151,19.39889561944444,-99.02464648333331,-0.04
14139,fff38111d24d71ff,19.398893925,-99.02465597222222,-0.04
14142,fff38111d24d71ff,19.398893925,-99.02465597222222,-0.03
14242,fff38111d24d71ff,19.398893925,-99.02465580277776,-0.04
14245,fff38111d24d71ff,19.398893925,-99.02465580277776,-0.03
14448,fff38111d24d71ff,19.398894263888888,-99.02465648055556,-0.04
14451,fff38111d24d71ff,19.398894263888888,-99.02465648055556,-0.03
14551,fff38111d24d71ff,19.39889443333333,-99.02465665,-0.04
14554,fff38111d24d71ff,19.39889443333333,-99.02465665,-0.03
14757,fff38111d24d71ff,19.398896466666667,-99.02465681944446,-0.04
14760,fff38111d24d71ff,19.398896466666667,-99.02465681944446,-0.03
14860,fff38111d24d71ff,19.39889663611111,-99.02465665,-0.04
14863,fff38111d24d71ff,19.39889663611111,-99.02465665,-0.03
15066,fffda296f6f4c2c9,19.398925272222225,-99.02463021666668,-0.04
15074,fffda296f6f4c2c9,19.398923916666668,-99.02463055555556,-0.04
15078,fffda296f6f4c2c9,19.398923916666668,-99.02463021666668,-0.04
15086,fffda296f6f4c2c9,19.398922391666662,-99.02462750555556,-0.04
15090,fff86012dbd7965b,19.39892222222222,-99.02462750555556,-0.04
15098,fff86012dbd7965b,19.398920697222223,-99.0246222527778,-0.04
15102,fff86012dbd7965b,19.398920697222223,-99.02462208333333,-0.04
15110,fff86012dbd7965b,19.398921375,-99.0246231,-0.04
15114,fff6867d04add89f,19.398921375,-99.0246231,-0.04
15122,fff6867d04add89f,19.398926119444443,-99.02462835277778,-0.04
15126,fff6867d04add89f,19.398926288888887,-99.02462835277778,-0.04
15134,fff0fff97a4cf0b3,19.398926966666664,-99.02462835277778,-0.04
15142,fff0fff97a4cf0b3,19.398929847222224,-99.02462903055554,-0.04
15146,fff0fff97a4cf0b3,19.398929847222224,-99.0246292,-0.04
15154,fff0fff97a4cf0b3,19.398930016666668,-99.02462886111113,-0.04
15158,fff4bc8933b06b5d,19.398929847222224,-99.02462886111113,-0.04
15166,fff4bc8933b06b5d,19.398929,-99.024627675,-0.04
15170,fff4bc8933b06b5d,19.398928830555555,-99.02462733611112,-0.04
15178,fff7fcd0da47fd8f,19.398928322222226,-99.02462360833334,-0.04
15259,fff7fcd0da47fd8f,19.398928322222226,-99.02462360833334,-0.03
15446,fffe40aaba3c30ff,19.3989107,-99.0246132722222,-0.04
15463,fffe40aaba3c30ff,19.3989107,-99.0246132722222,-0.03
15558,fffe40aaba3c30ff,19.39890951388889,-99.02461496666668,-0.04
15575,fffe40aaba3c30ff,19.39890951388889,-99.02461496666668,-0.03
15614,fffe40aaba3c30ff,19.398909683333333,-99.02461513611112,-0.04
15631,fffe40aaba3c30ff,19.398909683333333,-99.02461513611112,-0.03
15726,fffe40aaba3c30ff,19.398910361111117,-99.02461716944444,-0.04
15743,fffe40aaba3c30ff,19.398910361111117,-99.02461716944444,-0.03
15782,fffe40aaba3c30ff,19.39891053055556,-99.0246173388889,-0.04
15799,fffe40aaba3c30ff,19.39891053055556,-99.0246173388889,-0.03
15894,fff36cbae0318433,19.398916969444443,-99.02464428055556,-0.04
15937,fff36cbae0318433,19.398916969444443,-99.02464428055556,-0.03
16128,fff36cbae0318433,19.398917138888887,-99.02464428055556,-0.04
16171,fff36cbae0318433,19.398917138888887,-99.02464428055556,-0.03
16596,fff36cbae0318433,19.398917986111112,-99.0246452972222,-0.04
16639,fff36cbae0318433,19.398917986111112,-99.0246452972222,-0.03
17298,fff36cbae0318433,19.39891900277778,-99.0246441111111,-0.04
17341,fff36cbae0318433,19.39891900277778,-99.0246441111111,-0.03
17532,fffe2aaa1804ab69,19.398881555555555,-99.02460971388888,-0.04
17555,fffe2aaa1804ab69,19.398881555555555,-99.02460971388888,-0.03
17745,fffe2aaa1804ab69,19.398881047222226,-99.0246075111111,-0.04
17768,fffe2aaa1804ab69,19.398881047222226,-99.0246075111111,-0.03
17887,fffe2aaa1804ab69,19.39888070833333,-99.0246048,-0.04
17910,fffe2aaa1804ab69,19.39888070833333,-99.0246048,-0.03
17958,fffb616d40b4057f,19.39888341944444,-99.0246127638889,-0.04
17964,fffb616d40b4057f,19.39888341944444,-99.0246127638889,-0.03
18022,fffb616d40b4057f,19.39888053888889,-99.02461428888888,-0.04
18028,fffb616d40b4057f,19.39888053888889,-99.02461428888888,-0.03
18054,fffb616d40b4057f,19.39888053888889,-99.02461411944444,-0.04
18060,fffb616d40b4057f,19.39888053888889,-99.02461411944444,-0.03
18086,fffb616d40b4057f,19.39887986111111,-99.02461378055555,-0.04
18092,fffb616d40b4057f,19.39887986111111,-99.02461378055555,-0.03
18150,fffb616d40b4057f,19.398877997222225,-99.02461428888888,-0.04
18156,fffb616d40b4057f,19.398877997222225,-99.02461428888888,-0.03
18182,fff2dc9fc1a95051,19.398882402777776,-99.0246059861111,-0.04
18183,fff2dc9fc1a95051,19.398882402777776,-99.0246059861111,-0.03
18304,fff2dc9fc1a95051,19.398879522222224,-99.02460683333334,-0.04
18305,fff2dc9fc1a95051,19.398879522222224,-99.02460683333334,-0.03
18365,fff2dc9fc1a95051,19.39887935277778,-99.02460683333334,-0.04
18366,fff2dc9fc1a95051,19.39887935277778,-99.02460683333334,-0.03
18487,fff2dc9fc1a95051,19.398879691666668,-99.02460801944444,-0.04
18488,fff2dc9fc1a95051,19.398879691666668,-99.02460801944444,-0.03
18548,fff427990f739d03,19.398866475,-99.02459005833332,-0.04
18560,fff427990f739d03,19.398866813888887,-99.02458971944444,-0.04
18578,fff427990f739d03,19.398866475,-99.02458938055555,-0.04
18584,fffda914eaeb337d,19.398866136111117,-99.02459480277776,-0.04
18592,fffda914eaeb337d,19.39886562777778,-99.02460344444444,-0.04
18600,fffda914eaeb337d,19.398865119444444,-99.02460378333332,-0.04
18604,fffcd24df869310d,19.39886528888889,-99.02460378333332,-0.03
18606,fffcd24df869310d,19.39886528888889,-99.02460378333332,-0.04
18702,fffcd24df869310d,19.39886359444445,-99.02460191944444,-0.03
18704,fffcd24df869310d,19.39886359444445,-99.02460191944444,-0.04
18751,fffcd24df869310d,19.398863425,-99.02460191944444,-0.03
18753,fffcd24df869310d,19.398863425,-99.02460191944444,-0.04
18849,fffcd24df869310d,19.39886257777778,-99.0246020888889,-0.03
18851,fffcd24df869310d,19.39886257777778,-99.0246020888889,-0.04
18898,fff212513ce72890,19.39887731944444,-99.02463225,-0.04
18900,fff212513ce72890,19.39887731944444,-99.02463225,-0.03
19038,fff212513ce72890,19.39887731944444,-99.0246319111111,-0.04
19040,fff212513ce72890,19.39887731944444,-99.0246319111111,-0.03
19318,fff212513ce72890,19.39887698055556,-99.02463106388888,-0.04
19320,fff212513ce72890,19.39887698055556,-99.02463106388888,-0.03
19598,fff212513ce72890,19.39887613333333,-99.02463055555556,-0.04
19600,fff212513ce72890,19.39887613333333,-99.02463055555556,-0.03
19738,fff212513ce72890,19.398875963888887,-99.024630725,-0.04
19740,fff212513ce72890,19.398875963888887,-99.024630725,-0.03
20018,fff410ddc8460c1e,19.398868,-99.02462021944444,-0.04
20021,fff410ddc8460c1e,19.398868,-99.02462021944444,-0.03
20026,fff410ddc8460c1e,19.398865119444444,-99.02461886388888,-0.04
20029,fff410ddc8460c1e,19.398865119444444,-99.02461886388888,-0.03
20034,fffd2098fdb77bd8,19.398867322222223,-99.02462021944444,-0.03
20035,fffd2098fdb77bd8,19.398867322222223,-99.02462021944444,-0.04
20174,fffd2098fdb77bd8,19.398869355555554,-99.024627675,-0.03
20175,fffd2098fdb77bd8,19.398869355555554,-99.024627675,-0.04
20314,fffad1eb714e0225,19.398875116666662,-99.02465563333332,-0.04
20316,fffad1eb714e0225,19.398875116666662,-99.02465563333332,-0.03
20326,fffad1eb714e0225,19.39887460833333,-99.02465444722222,-0.04
20328,fffad1eb714e0225,19.39887460833333,-99.02465444722222,-0.03
20330,fffad1eb714e0225,19.39887443888889,-99.02465427777778,-0.04
20332,fffad1eb714e0225,19.39887443888889,-99.02465427777778,-0.03
20338,fffad1eb714e0225,19.398874269444445,-99.02465309166666,-0.04
20340,fffad1eb714e0225,19.398874269444445,-99.02465309166666,-0.03
20342,fffad1eb714e0225,19.39887393055556,-99.02465258333332,-0.04
20344,fffad1eb714e0225,19.39887393055556,-99.02465258333332,-0.03
20350,fffbd89bc6679417,19.3988741,-99.02464970277778,-0.04
20352,fffbd89bc6679417,19.3988741,-99.02464970277778,-0.03
20389,fffbd89bc6679417,19.39887494722222,-99.02465004166665,-0.04
