attribute,average
punto_de_roco,-1.2666666666666666
mxima_del_punto_de_roco,-1.0333333333333334
mnima_del_punto_de_roco,-1.4666666666666666
bulbo_hmedo,5.133333333333334
mxima_temperatura_de_bulbo_hmedo,5.3
mnima_de_la_temperatura_de_bulbo_hmedo,5.016666666666667
ndice_de_calor,22.416666666666668
mxima_del_indice_de_calor,22.466666666666665
time,
aqi,45.85
aqi_alto,53.86666666666667
pm_1,8.85
alto_pm_1,10.733333333333333
pm_25,11.05
alto_pm_25,13.75
pm_10,12.316666666666666
alto_pm_10,16.3
temp,21.716666666666665
temp_alta,21.8
temp_baja,21.616666666666667
hum,20.1
alta_hum,20.28333333333333
hum_baja,19.85
punto_de_roco,-2.1666666666666665
mxima_del_punto_de_roco,-1.95
mnima_del_punto_de_roco,-2.333333333333333
bulbo_hmedo,4.583333333333333
mxima_temperatura_de_bulbo_hmedo,4.633333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,4.55
ndice_de_calor,19.65
mxima_del_indice_de_calor,19.766666666666666
time,
aqi,55.8
aqi_alto,63.28333333333333
pm_1,11.316666666666666
alto_pm_1,13.516666666666667
pm_25,14.6
alto_pm_25,17.95
pm_10,16.066666666666666
alto_pm_10,20.966666666666665
temp,20.566666666666663
temp_alta,20.566666666666663
temp_baja,20.516666666666666
hum,22.316666666666663
alta_hum,22.55
hum_baja,22.183333333333334
punto_de_roco,-1.9833333333333332
mxima_del_punto_de_roco,-1.9
mnima_del_punto_de_roco,-2.0
bulbo_hmedo,4.966666666666667
mxima_temperatura_de_bulbo_hmedo,5.0
mnima_de_la_temperatura_de_bulbo_hmedo,4.966666666666667
ndice_de_calor,18.133333333333333
mxima_del_indice_de_calor,18.216666666666665
time,
aqi,66.0
aqi_alto,74.28333333333333
pm_1,14.5
alto_pm_1,16.8
pm_25,19.133333333333333
alto_pm_25,23.08333333333333
pm_10,21.616666666666667
alto_pm_10,27.716666666666665
temp,19.183333333333334
temp_alta,19.216666666666665
temp_baja,19.166666666666668
hum,22.45
alta_hum,22.566666666666663
hum_baja,22.4
punto_de_roco,-2.6333333333333333
mxima_del_punto_de_roco,-2.566666666666667
mnima_del_punto_de_roco,-2.65
bulbo_hmedo,4.05
mxima_temperatura_de_bulbo_hmedo,4.166666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,3.95
ndice_de_calor,16.7
mxima_del_indice_de_calor,16.75
time,
aqi,65.06666666666666
aqi_alto,73.6
pm_1,13.966666666666669
alto_pm_1,16.35
pm_25,18.766666666666666
alto_pm_25,22.866666666666667
pm_10,20.8
alto_pm_10,26.916666666666668
temp,18.316666666666663
temp_alta,18.33333333333333
temp_baja,18.28333333333333
hum,28.066666666666663
alta_hum,28.3
hum_baja,27.85
punto_de_roco,-0.5333333333333333
mxima_del_punto_de_roco,-0.35
mnima_del_punto_de_roco,-0.7166666666666667
bulbo_hmedo,5.516666666666667
mxima_temperatura_de_bulbo_hmedo,5.583333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,5.35
ndice_de_calor,16.0
mxima_del_indice_de_calor,16.0
time,
aqi,73.71666666666667
aqi_alto,82.05
pm_1,17.083333333333332
alto_pm_1,19.35
pm_25,22.883333333333333
alto_pm_25,26.816666666666663
pm_10,25.516666666666666
alto_pm_10,31.716666666666665
temp,17.65
temp_alta,17.683333333333334
temp_baja,17.6
hum,33.43333333333333
alta_hum,33.766666666666666
hum_baja,32.95
punto_de_roco,1.1833333333333331
mxima_del_punto_de_roco,1.2
mnima_del_punto_de_roco,1.1
bulbo_hmedo,6.583333333333333
mxima_temperatura_de_bulbo_hmedo,6.616666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,6.5
ndice_de_calor,16.0
mxima_del_indice_de_calor,16.0
time,
aqi,72.11666666666666
aqi_alto,80.96666666666667
pm_1,16.866666666666667
alto_pm_1,19.016666666666666
pm_25,22.116666666666667
alto_pm_25,26.366666666666667
pm_10,23.98333333333333
alto_pm_10,30.23333333333333
temp,16.666666666666668
temp_alta,16.7
temp_baja,16.633333333333333
hum,43.13333333333333
alta_hum,43.45
hum_baja,42.71666666666667
punto_de_roco,3.983333333333333
mxima_del_punto_de_roco,4.133333333333334
mnima_del_punto_de_roco,3.816666666666667
bulbo_hmedo,8.383333333333333
mxima_temperatura_de_bulbo_hmedo,8.416666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,8.35
ndice_de_calor,15.216666666666669
mxima_del_indice_de_calor,15.3
time,
aqi,76.13333333333334
aqi_alto,84.61666666666666
pm_1,17.966666666666665
alto_pm_1,19.95
pm_25,24.05
alto_pm_25,28.05
pm_10,26.4
alto_pm_10,32.88333333333333
temp,15.516666666666667
temp_alta,15.516666666666667
temp_baja,15.5
hum,49.98333333333333
alta_hum,50.06666666666667
hum_baja,49.75
punto_de_roco,5.15
mxima_del_punto_de_roco,5.166666666666667
mnima_del_punto_de_roco,5.016666666666667
bulbo_hmedo,8.95
mxima_temperatura_de_bulbo_hmedo,9.0
mnima_de_la_temperatura_de_bulbo_hmedo,8.866666666666667
ndice_de_calor,14.433333333333334
mxima_del_indice_de_calor,14.45
time,
aqi,78.71666666666667
aqi_alto,86.91666666666667
pm_1,18.683333333333334
alto_pm_1,20.6
pm_25,25.3
alto_pm_25,29.133333333333333
pm_10,27.766666666666666
alto_pm_10,34.083333333333336
temp,13.616666666666667
temp_alta,13.633333333333333
temp_baja,13.6
hum,55.21666666666667
alta_hum,55.333333333333336
hum_baja,54.95
punto_de_roco,4.983333333333333
mxima_del_punto_de_roco,5.0
mnima_del_punto_de_roco,4.983333333333333
bulbo_hmedo,8.0
mxima_temperatura_de_bulbo_hmedo,8.0
mnima_de_la_temperatura_de_bulbo_hmedo,8.0
ndice_de_calor,12.616666666666667
mxima_del_indice_de_calor,12.666666666666666
time,
aqi,84.93333333333334
aqi_alto,92.76666666666668
pm_1,20.08333333333333
alto_pm_1,21.98333333333333
pm_25,28.266666666666666
alto_pm_25,31.883333333333333
pm_10,31.216666666666665
alto_pm_10,38.13333333333333
temp,12.116666666666667
temp_alta,12.133333333333333
temp_baja,12.1
hum,60.68333333333333
alta_hum,60.766666666666666
hum_baja,60.46666666666667
punto_de_roco,5.0
mxima_del_punto_de_roco,5.0
mnima_del_punto_de_roco,5.0
bulbo_hmedo,7.916666666666667
mxima_temperatura_de_bulbo_hmedo,7.983333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,7.866666666666666
ndice_de_calor,11.416666666666666
mxima_del_indice_de_calor,11.433333333333334
time,
aqi,90.41666666666669
aqi_alto,97.73333333333332
pm_1,21.466666666666665
alto_pm_1,23.166666666666668
pm_25,30.85
alto_pm_25,34.15
pm_10,35.53333333333333
alto_pm_10,42.266666666666666
temp,11.233333333333333
temp_alta,11.25
temp_baja,11.216666666666669
hum,64.21666666666667
alta_hum,64.4
hum_baja,64.0
punto_de_roco,4.983333333333333
mxima_del_punto_de_roco,5.0
mnima_del_punto_de_roco,4.933333333333334
bulbo_hmedo,7.183333333333334
mxima_temperatura_de_bulbo_hmedo,7.316666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,7.066666666666666
ndice_de_calor,10.983333333333333
mxima_del_indice_de_calor,11.0
time,
aqi,95.08333333333331
aqi_alto,102.18333333333334
pm_1,22.766666666666666
alto_pm_1,24.53333333333333
pm_25,33.083333333333336
alto_pm_25,36.1
pm_10,39.53333333333333
alto_pm_10,46.13333333333333
temp,11.0
temp_alta,11.0
temp_baja,11.0
hum,66.56666666666666
alta_hum,66.63333333333334
hum_baja,66.48333333333333
punto_de_roco,4.966666666666667
mxima_del_punto_de_roco,5.0
mnima_del_punto_de_roco,4.95
bulbo_hmedo,7.183333333333334
mxima_temperatura_de_bulbo_hmedo,7.183333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,7.166666666666667
ndice_de_calor,10.183333333333334
mxima_del_indice_de_calor,10.216666666666669
time,
aqi,110.88333333333334
aqi_alto,117.76666666666668
pm_1,27.183333333333334
alto_pm_1,28.916666666666668
pm_25,39.5
alto_pm_25,42.31666666666667
pm_10,48.8
alto_pm_10,53.86666666666667
temp,13.033333333333331
temp_alta,13.05
temp_baja,12.983333333333333
hum,62.75
alta_hum,63.16666666666666
hum_baja,62.583333333333336
punto_de_roco,6.016666666666667
mxima_del_punto_de_roco,6.05
mnima_del_punto_de_roco,5.966666666666667
bulbo_hmedo,8.716666666666667
mxima_temperatura_de_bulbo_hmedo,8.75
mnima_de_la_temperatura_de_bulbo_hmedo,8.633333333333333
ndice_de_calor,12.416666666666666
mxima_del_indice_de_calor,12.433333333333334
time,
aqi,113.61666666666666
aqi_alto,120.73333333333332
pm_1,28.216666666666665
alto_pm_1,30.1
pm_25,40.6
alto_pm_25,43.55
pm_10,50.1
alto_pm_10,55.516666666666666
temp,22.2
temp_alta,22.33333333333333
temp_baja,22.08333333333333
hum,36.81666666666667
alta_hum,37.43333333333333
hum_baja,36.63333333333333
punto_de_roco,6.583333333333333
mxima_del_punto_de_roco,6.733333333333333
mnima_del_punto_de_roco,6.466666666666667
bulbo_hmedo,10.783333333333331
mxima_temperatura_de_bulbo_hmedo,10.866666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,10.733333333333333
ndice_de_calor,21.2
mxima_del_indice_de_calor,21.23333333333333
time,
aqi,99.41666666666669
aqi_alto,106.78333333333332
pm_1,25.05
alto_pm_1,26.933333333333334
pm_25,34.71666666666667
alto_pm_25,37.86666666666667
pm_10,41.05
alto_pm_10,47.18333333333333
temp,28.9
temp_alta,28.95
temp_baja,28.75
hum,22.633333333333333
alta_hum,23.2
hum_baja,22.3
punto_de_roco,5.316666666666666
mxima_del_punto_de_roco,5.633333333333334
mnima_del_punto_de_roco,5.016666666666667
bulbo_hmedo,10.316666666666666
mxima_temperatura_de_bulbo_hmedo,10.633333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,10.1
ndice_de_calor,27.416666666666668
mxima_del_indice_de_calor,27.466666666666665
time,
aqi,103.43333333333334
aqi_alto,110.93333333333334
pm_1,26.25
alto_pm_1,28.15
pm_25,36.5
alto_pm_25,39.516666666666666
pm_10,43.583333333333336
alto_pm_10,49.03333333333333
temp,33.483333333333334
temp_alta,33.65
temp_baja,33.38333333333333
hum,18.08333333333333
alta_hum,18.516666666666666
hum_baja,17.833333333333332
punto_de_roco,6.133333333333334
mxima_del_punto_de_roco,6.45
mnima_del_punto_de_roco,5.716666666666667
bulbo_hmedo,10.983333333333333
mxima_temperatura_de_bulbo_hmedo,11.4
mnima_de_la_temperatura_de_bulbo_hmedo,10.716666666666669
ndice_de_calor,31.55
mxima_del_indice_de_calor,31.65
time,
aqi,82.65
aqi_alto,90.36666666666666
pm_1,20.25
alto_pm_1,22.25
pm_25,26.966666666666665
alto_pm_25,30.23333333333333
pm_10,31.7
alto_pm_10,36.766666666666666
temp,35.53333333333333
temp_alta,35.71666666666667
temp_baja,35.36666666666667
hum,13.383333333333333
alta_hum,14.016666666666667
hum_baja,13.083333333333334
punto_de_roco,3.066666666666667
mxima_del_punto_de_roco,3.8666666666666663
mnima_del_punto_de_roco,2.7
bulbo_hmedo,8.55
mxima_temperatura_de_bulbo_hmedo,9.183333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,8.233333333333333
ndice_de_calor,33.233333333333334
mxima_del_indice_de_calor,33.43333333333333
time,
aqi,59.61666666666667
aqi_alto,65.53333333333333
pm_1,13.416666666666666
alto_pm_1,15.216666666666669
pm_25,16.15
alto_pm_25,18.98333333333333
pm_10,17.416666666666668
alto_pm_10,21.33333333333333
temp,35.35
temp_alta,35.516666666666666
temp_baja,35.15
hum,10.75
alta_hum,11.183333333333334
hum_baja,10.25
punto_de_roco,0.1
mxima_del_punto_de_roco,0.7
mnima_del_punto_de_roco,-0.5333333333333333
bulbo_hmedo,6.116666666666666
mxima_temperatura_de_bulbo_hmedo,6.533333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,5.533333333333333
ndice_de_calor,32.833333333333336
mxima_del_indice_de_calor,33.03333333333333
time,
aqi,54.6
aqi_alto,60.016666666666666
pm_1,12.1
alto_pm_1,13.9
pm_25,14.183333333333334
alto_pm_25,16.416666666666668
pm_10,14.85
alto_pm_10,17.983333333333334
temp,37.38333333333333
temp_alta,37.516666666666666
temp_baja,37.23333333333333
hum,9.3
alta_hum,9.766666666666667
hum_baja,8.933333333333334
punto_de_roco,-0.5166666666666667
mxima_del_punto_de_roco,0.1166666666666666
mnima_del_punto_de_roco,-1.0333333333333334
bulbo_hmedo,5.483333333333333
mxima_temperatura_de_bulbo_hmedo,6.016666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,4.933333333333334
ndice_de_calor,34.333333333333336
mxima_del_indice_de_calor,34.5
time,
aqi,53.16666666666666
aqi_alto,58.333333333333336
pm_1,11.633333333333333
alto_pm_1,13.233333333333333
pm_25,13.15
alto_pm_25,15.616666666666667
pm_10,14.0
alto_pm_10,17.616666666666667
temp,38.6
temp_alta,38.68333333333333
temp_baja,38.45
hum,8.216666666666667
alta_hum,8.483333333333333
hum_baja,7.866666666666666
punto_de_roco,-1.2833333333333334
mxima_del_punto_de_roco,-0.7666666666666667
mnima_del_punto_de_roco,-1.9333333333333331
bulbo_hmedo,4.75
mxima_temperatura_de_bulbo_hmedo,5.216666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,4.25
ndice_de_calor,35.3
mxima_del_indice_de_calor,35.483333333333334
time,
aqi,58.43333333333333
aqi_alto,64.21666666666667
pm_1,13.15
alto_pm_1,14.85
pm_25,15.633333333333333
alto_pm_25,18.35
pm_10,16.6
alto_pm_10,20.416666666666668
temp,35.68333333333333
temp_alta,35.86666666666667
temp_baja,35.61666666666667
hum,9.4
alta_hum,9.783333333333331
hum_baja,8.966666666666667
punto_de_roco,-1.6166666666666667
mxima_del_punto_de_roco,-1.0166666666666666
mnima_del_punto_de_roco,-1.9166666666666667
bulbo_hmedo,4.616666666666666
mxima_temperatura_de_bulbo_hmedo,5.15
mnima_de_la_temperatura_de_bulbo_hmedo,4.233333333333333
ndice_de_calor,32.93333333333333
mxima_del_indice_de_calor,33.05
time,
aqi,63.68333333333333
aqi_alto,71.21666666666667
pm_1,14.65
alto_pm_1,16.933333333333334
pm_25,18.15
alto_pm_25,21.616666666666667
pm_10,19.5
alto_pm_10,24.28333333333333
temp,32.0
temp_alta,32.03333333333333
temp_baja,31.933333333333334
hum,10.666666666666666
alta_hum,10.966666666666669
hum_baja,10.45
punto_de_roco,-2.566666666666667
mxima_del_punto_de_roco,-2.15
mnima_del_punto_de_roco,-2.8666666666666667
bulbo_hmedo,4.1
mxima_temperatura_de_bulbo_hmedo,4.416666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,3.8333333333333335
ndice_de_calor,29.8
mxima_del_indice_de_calor,29.916666666666668
time,
aqi,50.95
aqi_alto,59.266666666666666
pm_1,10.933333333333334
alto_pm_1,12.933333333333334
pm_25,13.216666666666669
alto_pm_25,16.366666666666667
pm_10,14.516666666666667
alto_pm_10,19.116666666666667
temp,29.55
temp_alta,29.616666666666667
temp_baja,29.516666666666666
hum,12.4
alta_hum,12.783333333333331
hum_baja,12.15
punto_de_roco,-2.35
mxima_del_punto_de_roco,-2.066666666666667
mnima_del_punto_de_roco,-2.7333333333333334
bulbo_hmedo,4.116666666666666
mxima_temperatura_de_bulbo_hmedo,4.45
mnima_de_la_temperatura_de_bulbo_hmedo,3.983333333333333
ndice_de_calor,27.55
mxima_del_indice_de_calor,27.666666666666668
time,
aqi,39.3
aqi_alto,49.36666666666667
pm_1,7.816666666666666
alto_pm_1,9.766666666666667
pm_25,9.433333333333334
alto_pm_25,12.316666666666666
pm_10,10.633333333333333
alto_pm_10,14.8
temp,26.933333333333334
temp_alta,26.95
temp_baja,26.83333333333333
hum,18.65
alta_hum,18.8
hum_baja,18.316666666666663
punto_de_roco,0.8166666666666667
mxima_del_punto_de_roco,0.95
mnima_del_punto_de_roco,0.6
bulbo_hmedo,6.85
mxima_temperatura_de_bulbo_hmedo,6.916666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,6.683333333333334
ndice_de_calor,25.366666666666667
mxima_del_indice_de_calor,25.45
time,
aqi,52.8
aqi_alto,60.4
pm_1,11.183333333333334
alto_pm_1,13.083333333333334
pm_25,13.633333333333333
alto_pm_25,16.716666666666665
pm_10,14.966666666666669
alto_pm_10,19.266666666666666
temp,24.73333333333333
temp_alta,24.8
temp_baja,24.716666666666665
hum,27.6
alta_hum,27.78333333333333
hum_baja,27.33333333333333
punto_de_roco,4.816666666666666
mxima_del_punto_de_roco,4.85
mnima_del_punto_de_roco,4.583333333333333
bulbo_hmedo,9.7
mxima_temperatura_de_bulbo_hmedo,9.733333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,9.633333333333333
ndice_de_calor,23.683333333333334
mxima_del_indice_de_calor,23.73333333333333
time,
aqi,61.93333333333333
aqi_alto,69.15
pm_1,13.566666666666666
alto_pm_1,15.75
pm_25,17.266666666666666
alto_pm_25,20.716666666666665
pm_10,19.03333333333333
alto_pm_10,23.766666666666666
temp,23.183333333333334
temp_alta,23.216666666666665
temp_baja,23.183333333333334
hum,31.03333333333333
alta_hum,31.25
hum_baja,30.75
punto_de_roco,4.9
mxima_del_punto_de_roco,5.05
mnima_del_punto_de_roco,4.85
bulbo_hmedo,9.833333333333334
mxima_temperatura_de_bulbo_hmedo,9.883333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,9.783333333333331
ndice_de_calor,21.98333333333333
mxima_del_indice_de_calor,22.066666666666663
time,
aqi,74.78333333333333
aqi_alto,83.71666666666667
pm_1,17.066666666666666
alto_pm_1,19.33333333333333
pm_25,23.366666666666667
alto_pm_25,27.566666666666663
pm_10,26.7
alto_pm_10,33.266666666666666
temp,21.5
temp_alta,21.53333333333333
temp_baja,21.416666666666668
hum,35.43333333333333
alta_hum,35.65
hum_baja,35.31666666666667
punto_de_roco,5.616666666666666
mxima_del_punto_de_roco,5.683333333333334
mnima_del_punto_de_roco,5.6
bulbo_hmedo,10.0
mxima_temperatura_de_bulbo_hmedo,10.016666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,9.983333333333333
ndice_de_calor,19.866666666666667
mxima_del_indice_de_calor,19.966666666666665
time,
aqi,63.7
aqi_alto,72.5
pm_1,13.95
alto_pm_1,16.266666666666666
pm_25,18.2
alto_pm_25,22.25
pm_10,20.35
alto_pm_10,26.466666666666665
temp,20.433333333333334
temp_alta,20.48333333333333
temp_baja,20.416666666666668
hum,34.0
alta_hum,34.31666666666667
hum_baja,33.86666666666667
punto_de_roco,4.116666666666666
mxima_del_punto_de_roco,4.216666666666667
mnima_del_punto_de_roco,3.95
bulbo_hmedo,8.866666666666667
mxima_temperatura_de_bulbo_hmedo,8.916666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,8.866666666666667
ndice_de_calor,18.716666666666665
mxima_del_indice_de_calor,18.73333333333333
time,
aqi,62.25
aqi_alto,69.8
pm_1,13.6
alto_pm_1,15.516666666666667
pm_25,17.433333333333334
alto_pm_25,20.933333333333334
pm_10,19.016666666666666
alto_pm_10,24.316666666666663
temp,19.516666666666666
temp_alta,19.516666666666666
temp_baja,19.48333333333333
hum,37.13333333333333
alta_hum,37.28333333333333
hum_baja,36.86666666666667
punto_de_roco,4.516666666666667
mxima_del_punto_de_roco,4.55
mnima_del_punto_de_roco,4.4
bulbo_hmedo,8.933333333333334
mxima_temperatura_de_bulbo_hmedo,8.95
mnima_de_la_temperatura_de_bulbo_hmedo,8.883333333333333
ndice_de_calor,17.85
mxima_del_indice_de_calor,17.9
time,
aqi,65.18333333333334
aqi_alto,72.71666666666667
pm_1,14.55
alto_pm_1,16.45
pm_25,18.816666666666663
alto_pm_25,22.366666666666667
pm_10,20.566666666666663
alto_pm_10,25.766666666666666
temp,18.0
temp_alta,18.03333333333333
temp_baja,17.966666666666665
hum,42.18333333333333
alta_hum,42.35
hum_baja,42.016666666666666
punto_de_roco,4.95
mxima_del_punto_de_roco,5.033333333333333
mnima_del_punto_de_roco,4.916666666666667
bulbo_hmedo,9.05
mxima_temperatura_de_bulbo_hmedo,9.133333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,9.033333333333331
ndice_de_calor,16.55
mxima_del_indice_de_calor,16.566666666666666
time,
aqi,68.51666666666667
aqi_alto,77.1
pm_1,15.633333333333333
alto_pm_1,17.783333333333335
pm_25,20.433333333333334
alto_pm_25,24.53333333333333
pm_10,22.216666666666665
alto_pm_10,27.633333333333333
temp,15.883333333333333
temp_alta,15.916666666666666
temp_baja,15.866666666666667
hum,47.46666666666667
alta_hum,47.65
hum_baja,47.23333333333333
punto_de_roco,4.85
mxima_del_punto_de_roco,4.9
mnima_del_punto_de_roco,4.833333333333333
bulbo_hmedo,8.8
mxima_temperatura_de_bulbo_hmedo,8.833333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,8.75
ndice_de_calor,14.616666666666667
mxima_del_indice_de_calor,14.65
time,
aqi,72.73333333333333
aqi_alto,81.78333333333333
pm_1,16.583333333333332
alto_pm_1,18.9
pm_25,22.45
alto_pm_25,26.766666666666666
pm_10,24.866666666666667
alto_pm_10,31.383333333333333
temp,15.0
temp_alta,15.0
temp_baja,15.0
hum,49.45
alta_hum,49.583333333333336
hum_baja,49.2
punto_de_roco,4.516666666666667
mxima_del_punto_de_roco,4.566666666666666
mnima_del_punto_de_roco,4.416666666666667
bulbo_hmedo,8.0
mxima_temperatura_de_bulbo_hmedo,8.0
mnima_de_la_temperatura_de_bulbo_hmedo,8.0
ndice_de_calor,13.966666666666669
mxima_del_indice_de_calor,14.0
time,
aqi,79.28333333333333
aqi_alto,87.88333333333334
pm_1,18.35
alto_pm_1,20.216666666666665
pm_25,25.6
alto_pm_25,29.55
pm_10,28.433333333333334
alto_pm_10,35.05
temp,14.066666666666666
temp_alta,14.083333333333334
temp_baja,14.05
hum,53.9
alta_hum,54.05
hum_baja,53.75
punto_de_roco,5.0
mxima_del_punto_de_roco,5.0
mnima_del_punto_de_roco,5.0
bulbo_hmedo,8.05
mxima_temperatura_de_bulbo_hmedo,8.083333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,8.016666666666667
ndice_de_calor,13.0
mxima_del_indice_de_calor,13.0
time,
aqi,85.4
aqi_alto,92.61666666666666
pm_1,19.95
alto_pm_1,21.766666666666666
pm_25,28.416666666666668
alto_pm_25,31.816666666666663
pm_10,31.8
alto_pm_10,38.86666666666667
temp,13.2
temp_alta,13.25
temp_baja,13.183333333333334
hum,58.48333333333333
alta_hum,58.583333333333336
hum_baja,58.31666666666667
punto_de_roco,5.433333333333334
mxima_del_punto_de_roco,5.633333333333334
mnima_del_punto_de_roco,5.283333333333333
bulbo_hmedo,8.166666666666666
mxima_temperatura_de_bulbo_hmedo,8.383333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,8.033333333333333
ndice_de_calor,12.733333333333333
mxima_del_indice_de_calor,12.866666666666667
time,
aqi,87.63333333333334
aqi_alto,94.35
pm_1,20.33333333333333
alto_pm_1,22.116666666666667
pm_25,29.58333333333333
alto_pm_25,32.666666666666664
pm_10,33.4
alto_pm_10,40.2
temp,13.0
temp_alta,13.0
temp_baja,13.0
hum,59.5
alta_hum,59.66666666666666
hum_baja,59.38333333333333
punto_de_roco,5.35
mxima_del_punto_de_roco,5.45
mnima_del_punto_de_roco,5.2
bulbo_hmedo,8.016666666666667
mxima_temperatura_de_bulbo_hmedo,8.066666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,8.0
ndice_de_calor,12.183333333333334
mxima_del_indice_de_calor,12.283333333333331
time,
aqi,97.51666666666668
aqi_alto,105.58333333333331
pm_1,23.166666666666668
alto_pm_1,25.116666666666667
pm_25,34.03333333333333
alto_pm_25,37.36666666666667
pm_10,41.45
alto_pm_10,48.43333333333333
temp,13.05
temp_alta,13.05
temp_baja,13.033333333333331
hum,61.16666666666666
alta_hum,61.35
hum_baja,61.083333333333336
punto_de_roco,5.533333333333333
mxima_del_punto_de_roco,5.55
mnima_del_punto_de_roco,5.5
bulbo_hmedo,8.35
mxima_temperatura_de_bulbo_hmedo,8.366666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,8.316666666666666
ndice_de_calor,12.166666666666666
mxima_del_indice_de_calor,12.183333333333334
time,
aqi,110.85
aqi_alto,119.16666666666669
pm_1,26.73333333333333
alto_pm_1,28.4
pm_25,39.48333333333333
alto_pm_25,42.91666666666666
pm_10,50.083333333333336
alto_pm_10,56.016666666666666
temp,15.866666666666667
temp_alta,15.9
temp_baja,15.8
hum,54.18333333333333
alta_hum,54.68333333333333
hum_baja,54.0
punto_de_roco,6.65
mxima_del_punto_de_roco,6.766666666666667
mnima_del_punto_de_roco,6.433333333333334
bulbo_hmedo,9.8
mxima_temperatura_de_bulbo_hmedo,9.866666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,9.666666666666666
ndice_de_calor,14.916666666666666
mxima_del_indice_de_calor,14.916666666666666
time,
aqi,111.9
aqi_alto,119.36666666666666
pm_1,27.183333333333334
alto_pm_1,29.03333333333333
pm_25,39.93333333333333
alto_pm_25,43.0
pm_10,49.65
alto_pm_10,55.016666666666666
temp,23.9
temp_alta,23.98333333333333
temp_baja,23.8
hum,34.21666666666667
alta_hum,34.733333333333334
hum_baja,33.96666666666667
punto_de_roco,6.983333333333333
mxima_del_punto_de_roco,7.183333333333334
mnima_del_punto_de_roco,6.866666666666666
bulbo_hmedo,11.45
mxima_temperatura_de_bulbo_hmedo,11.65
mnima_de_la_temperatura_de_bulbo_hmedo,11.233333333333333
ndice_de_calor,22.933333333333334
mxima_del_indice_de_calor,22.966666666666665
time,
aqi,128.23333333333332
aqi_alto,135.61666666666667
pm_1,32.21666666666667
alto_pm_1,34.46666666666667
pm_25,46.583333333333336
alto_pm_25,49.53333333333333
pm_10,58.48333333333333
alto_pm_10,63.56666666666667
temp,30.316666666666663
temp_alta,30.416666666666668
temp_baja,30.133333333333333
hum,23.666666666666668
alta_hum,24.15
hum_baja,23.35
punto_de_roco,7.183333333333334
mxima_del_punto_de_roco,7.533333333333333
mnima_del_punto_de_roco,6.983333333333333
bulbo_hmedo,11.916666666666666
mxima_temperatura_de_bulbo_hmedo,12.05
mnima_de_la_temperatura_de_bulbo_hmedo,11.733333333333333
ndice_de_calor,28.766666666666666
mxima_del_indice_de_calor,28.9
time,
aqi,127.55
aqi_alto,134.33333333333334
pm_1,32.416666666666664
alto_pm_1,34.5
pm_25,46.25
alto_pm_25,49.03333333333333
pm_10,58.03333333333333
alto_pm_10,62.48333333333333
temp,34.766666666666666
temp_alta,34.86666666666667
temp_baja,34.7
hum,18.133333333333333
alta_hum,18.6
hum_baja,17.883333333333333
punto_de_roco,7.066666666666666
mxima_del_punto_de_roco,7.366666666666666
mnima_del_punto_de_roco,6.85
bulbo_hmedo,11.9
mxima_temperatura_de_bulbo_hmedo,12.033333333333331
mnima_de_la_temperatura_de_bulbo_hmedo,11.8
ndice_de_calor,32.75
mxima_del_indice_de_calor,32.81666666666667
time,
aqi,129.63333333333333
aqi_alto,136.41666666666666
pm_1,33.85
alto_pm_1,36.016666666666666
pm_25,47.15
alto_pm_25,50.2
pm_10,59.05
alto_pm_10,63.266666666666666
temp,36.28333333333333
temp_alta,36.45
temp_baja,36.1
hum,15.833333333333334
alta_hum,16.333333333333332
hum_baja,15.583333333333334
punto_de_roco,6.333333333333333
mxima_del_punto_de_roco,6.666666666666667
mnima_del_punto_de_roco,6.0
bulbo_hmedo,11.183333333333334
mxima_temperatura_de_bulbo_hmedo,11.566666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,11.0
ndice_de_calor,33.96666666666667
mxima_del_indice_de_calor,34.2
time,
aqi,121.81666666666666
